datetime,y,yhat_dt,yhat_pdt
70443,148.7,201.0,212.46255813953482
70444,150.0,272.18,212.46255813953482
70445,155.0,104.0,61.32653542287289
70446,257.31,201.0,212.46255813953482
70447,265.0,201.0,212.46255813953482
70448,266.53,173.17,212.46255813953482
70449,262.12,173.17,83.60860421836234
70450,229.49,251.0,182.28819819819824
70451,167.91,250.0,61.32653542287289
70452,162.79,99.47,61.32653542287289
70453,167.59,251.0,182.28819819819824
70454,167.17,223.99,182.28819819819824
70455,200.45,173.17,83.60860421836234
70456,277.57,205.0,111.53157828282839
70457,351.0,250.51,215.8017391304347
70458,357.18,294.37,215.8017391304347
70459,311.0,294.37,215.8017391304347
70460,357.18,294.37,215.8017391304347
70461,321.0,250.51,215.8017391304347
70462,264.87,205.0,111.53157828282839
70463,237.06,175.0,212.46255813953482
70464,226.78,145.87,212.46255813953482
70465,266.12,74.51,61.32653542287289
70466,285.0,68.46,61.32653542287289
70467,156.14,60.68,61.32653542287289
70468,130.0,65.36,61.32653542287289
70469,130.6,196.3,150.08651452282152
70470,130.0,64.66,150.08651452282152
70471,146.76,196.3,150.08651452282152
70472,148.4,59.83,42.50336247404636
70473,148.4,52.0,49.14590474950104
70474,149.0,206.38,49.14590474950104
70475,148.4,224.93,150.08651452282152
70476,141.33,213.56,41.05730769230768
70477,158.17,47.69,167.85451388888885
70478,154.29,47.69,150.08651452282152
70479,216.28,40.45,61.32653542287289
70480,229.8,101.25,83.60860421836234
70481,250.5,205.0,111.53157828282839
70482,269.71,185.0,215.8017391304347
70483,266.54,185.0,215.8017391304347
70484,275.68,185.0,215.8017391304347
70485,284.03,185.0,215.8017391304347
70486,265.36,185.0,215.8017391304347
70487,250.38,196.81,212.46255813953482
70488,261.0,204.02,212.46255813953482
70489,176.7,204.02,212.46255813953482
70490,189.06,99.47,61.32653542287289
70491,176.7,140.6,61.32653542287289
70492,176.7,64.86,61.32653542287289
70493,161.9,140.6,61.32653542287289
70494,264.78,155.72,61.32653542287289
70495,266.05,251.0,83.60860421836234
70496,269.95,173.17,83.60860421836234
70497,242.63,198.38,83.60860421836234
70498,189.06,219.1,182.28819819819824
70499,163.88,214.66,182.28819819819824
70500,157.96,196.25,61.32653542287289
70501,156.31,196.25,61.32653542287289
70502,158.68,190.0,195.17700483091784
70503,168.49,256.12,195.17700483091784
70504,231.04,251.0,195.17700483091784
70505,274.42,251.0,195.17700483091784
70506,277.71,251.0,195.17700483091784
70507,274.29,251.0,195.17700483091784
70508,276.82,251.0,195.17700483091784
70509,270.85,199.95,61.32653542287289
70510,169.98,215.03,174.3482075471698
70511,142.0,162.44,174.3482075471698
70512,69.7,200.92,174.3482075471698
70513,117.97,177.0,174.3482075471698
70514,50.0,177.0,174.3482075471698
70515,50.0,177.0,102.62569767441862
70516,50.0,150.35,102.62569767441862
70517,50.0,168.03,102.62569767441862
70518,116.15,30.0,102.62569767441862
70519,159.2,120.6,174.3482075471698
